crop_id,image_id,split,crop_path,label,damage,pixels,x0,y0,x1,y1
hurricane-matthew_00000318_c4_02,hurricane-matthew_00000318,test,outputs\real_processed\damage_crops\hurricane-matthew_00000318_c4_02.png,3,destroyed,286,337,974,372,1011
hurricane-matthew_00000318_c4_03,hurricane-matthew_00000318,test,outputs\real_processed\damage_crops\hurricane-matthew_00000318_c4_03.png,3,destroyed,283,500,723,536,754
hurricane-matthew_00000318_c4_04,hurricane-matthew_00000318,test,outputs\real_processed\damage_crops\hurricane-matthew_00000318_c4_04.png,3,destroyed,258,789,813,827,848
hurricane-matthew_00000318_c4_05,hurricane-matthew_00000318,test,outputs\real_processed\damage_crops\hurricane-matthew_00000318_c4_05.png,3,destroyed,249,134,274,171,312
hurricane-florence_00000167_c3_00,hurricane-florence_00000167,test,outputs\real_processed\damage_crops\hurricane-florence_00000167_c3_00.png,2,major-damage,1056,437,641,497,707
hurricane-florence_00000167_c3_01,hurricane-florence_00000167,test,outputs\real_processed\damage_crops\hurricane-florence_00000167_c3_01.png,2,major-damage,673,497,841,546,892
hurricane-florence_00000167_c3_02,hurricane-florence_00000167,test,outputs\real_processed\damage_crops\hurricane-florence_00000167_c3_02.png,2,major-damage,609,480,598,527,649
hurricane-florence_00000167_c3_03,hurricane-florence_00000167,test,outputs\real_processed\damage_crops\hurricane-florence_00000167_c3_03.png,2,major-damage,377,503,568,548,605
hurricane-florence_00000415_c3_00,hurricane-florence_00000415,test,outputs\real_processed\damage_crops\hurricane-florence_00000415_c3_00.png,2,major-damage,2110,864,60,938,132
hurricane-florence_00000415_c3_01,hurricane-florence_00000415,test,outputs\real_processed\damage_crops\hurricane-florence_00000415_c3_01.png,2,major-damage,1270,914,0,978,65
hurricane-florence_00000415_c3_02,hurricane-florence_00000415,test,outputs\real_processed\damage_crops\hurricane-florence_00000415_c3_02.png,2,major-damage,1142,948,226,989,289
hurricane-florence_00000415_c3_03,hurricane-florence_00000415,test,outputs\real_processed\damage_crops\hurricane-florence_00000415_c3_03.png,2,major-damage,669,887,10,924,60
mexico-earthquake_00000109_c1_00,mexico-earthquake_00000109,test,outputs\real_processed\damage_crops\mexico-earthquake_00000109_c1_00.png,0,no-damage,164494,0,0,670,346
mexico-earthquake_00000109_c1_01,mexico-earthquake_00000109,test,outputs\real_processed\damage_crops\mexico-earthquake_00000109_c1_01.png,0,no-damage,60393,0,563,386,959
mexico-earthquake_00000109_c1_02,mexico-earthquake_00000109,test,outputs\real_processed\damage_crops\mexico-earthquake_00000109_c1_02.png,0,no-damage,38524,336,652,717,879
mexico-earthquake_00000109_c1_03,mexico-earthquake_00000109,test,outputs\real_processed\damage_crops\mexico-earthquake_00000109_c1_03.png,0,no-damage,16551,466,714,772,881
mexico-earthquake_00000109_c1_04,mexico-earthquake_00000109,test,outputs\real_processed\damage_crops\mexico-earthquake_00000109_c1_04.png,0,no-damage,13038,453,531,597,674
mexico-earthquake_00000109_c1_05,mexico-earthquake_00000109,test,outputs\real_processed\damage_crops\mexico-earthquake_00000109_c1_05.png,0,no-damage,10052,133,895,404,1024
hurricane-florence_00000448_c3_00,hurricane-florence_00000448,test,outputs\real_processed\damage_crops\hurricane-florence_00000448_c3_00.png,2,major-damage,1347,91,15,159,68
hurricane-florence_00000448_c3_01,hurricane-florence_00000448,test,outputs\real_processed\damage_crops\hurricane-florence_00000448_c3_01.png,2,major-damage,1233,182,9,235,66
hurricane-florence_00000448_c3_02,hurricane-florence_00000448,test,outputs\real_processed\damage_crops\hurricane-florence_00000448_c3_02.png,2,major-damage,948,135,101,178,165
hurricane-florence_00000448_c3_03,hurricane-florence_00000448,test,outputs\real_processed\damage_crops\hurricane-florence_00000448_c3_03.png,2,major-damage,898,539,88,598,129
hurricane-florence_00000448_c3_04,hurricane-florence_00000448,test,outputs\real_processed\damage_crops\hurricane-florence_00000448_c3_04.png,2,major-damage,857,247,127,299,177
hurricane-florence_00000448_c3_05,hurricane-florence_00000448,test,outputs\real_processed\damage_crops\hurricane-florence_00000448_c3_05.png,2,major-damage,818,304,47,359,86
santa-rosa-wildfire_00000290_c4_00,santa-rosa-wildfire_00000290,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000290_c4_00.png,3,destroyed,781,41,145,79,200
santa-rosa-wildfire_00000290_c4_01,santa-rosa-wildfire_00000290,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000290_c4_01.png,3,destroyed,261,227,51,261,84
hurricane-matthew_00000118_c2_00,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c2_00.png,1,minor-damage,246,237,565,276,601
hurricane-matthew_00000118_c2_01,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c2_01.png,1,minor-damage,204,874,437,906,467
hurricane-matthew_00000118_c2_02,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c2_02.png,1,minor-damage,130,248,693,277,720
hurricane-matthew_00000118_c2_03,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c2_03.png,1,minor-damage,110,264,578,294,607
hurricane-matthew_00000118_c3_00,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c3_00.png,2,major-damage,1168,958,349,1024,412
hurricane-matthew_00000118_c3_01,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c3_01.png,2,major-damage,334,258,672,297,708
hurricane-matthew_00000118_c3_02,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c3_02.png,2,major-damage,295,196,453,236,490
hurricane-matthew_00000118_c3_03,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c3_03.png,2,major-damage,271,61,303,100,338
hurricane-matthew_00000118_c3_04,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c3_04.png,2,major-damage,238,299,604,335,639
hurricane-matthew_00000118_c3_05,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c3_05.png,2,major-damage,225,851,909,880,943
hurricane-matthew_00000118_c4_00,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c4_00.png,3,destroyed,349,987,337,1024,379
hurricane-matthew_00000118_c4_01,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c4_01.png,3,destroyed,310,580,448,617,485
hurricane-matthew_00000118_c4_02,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c4_02.png,3,destroyed,251,366,421,404,460
hurricane-matthew_00000118_c4_03,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c4_03.png,3,destroyed,249,12,0,48,24
hurricane-matthew_00000118_c4_04,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c4_04.png,3,destroyed,228,43,121,79,156
hurricane-matthew_00000118_c4_05,hurricane-matthew_00000118,test,outputs\real_processed\damage_crops\hurricane-matthew_00000118_c4_05.png,3,destroyed,225,36,463,67,496
mexico-earthquake_00000121_c1_00,mexico-earthquake_00000121,test,outputs\real_processed\damage_crops\mexico-earthquake_00000121_c1_00.png,0,no-damage,44671,2,152,342,501
mexico-earthquake_00000121_c1_01,mexico-earthquake_00000121,test,outputs\real_processed\damage_crops\mexico-earthquake_00000121_c1_01.png,0,no-damage,31044,826,54,1024,392
mexico-earthquake_00000121_c1_02,mexico-earthquake_00000121,test,outputs\real_processed\damage_crops\mexico-earthquake_00000121_c1_02.png,0,no-damage,25720,779,452,1005,694
mexico-earthquake_00000121_c1_03,mexico-earthquake_00000121,test,outputs\real_processed\damage_crops\mexico-earthquake_00000121_c1_03.png,0,no-damage,18601,349,182,570,394
mexico-earthquake_00000121_c1_04,mexico-earthquake_00000121,test,outputs\real_processed\damage_crops\mexico-earthquake_00000121_c1_04.png,0,no-damage,14391,257,771,477,941
mexico-earthquake_00000121_c1_05,mexico-earthquake_00000121,test,outputs\real_processed\damage_crops\mexico-earthquake_00000121_c1_05.png,0,no-damage,13668,533,6,762,195
hurricane-michael_00000366_c1_00,hurricane-michael_00000366,test,outputs\real_processed\damage_crops\hurricane-michael_00000366_c1_00.png,0,no-damage,3602,194,198,278,282
santa-rosa-wildfire_00000202_c1_00,santa-rosa-wildfire_00000202,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000202_c1_00.png,0,no-damage,284,416,58,458,86
santa-rosa-wildfire_00000202_c1_01,santa-rosa-wildfire_00000202,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000202_c1_01.png,0,no-damage,95,433,86,464,110
santa-rosa-wildfire_00000202_c4_00,santa-rosa-wildfire_00000202,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000202_c4_00.png,3,destroyed,1166,426,113,475,171
palu-tsunami_00000094_c1_00,palu-tsunami_00000094,test,outputs\real_processed\damage_crops\palu-tsunami_00000094_c1_00.png,0,no-damage,44212,518,182,855,512
palu-tsunami_00000094_c1_01,palu-tsunami_00000094,test,outputs\real_processed\damage_crops\palu-tsunami_00000094_c1_01.png,0,no-damage,28787,109,592,436,782
palu-tsunami_00000094_c1_02,palu-tsunami_00000094,test,outputs\real_processed\damage_crops\palu-tsunami_00000094_c1_02.png,0,no-damage,21581,740,379,1022,526
palu-tsunami_00000094_c1_03,palu-tsunami_00000094,test,outputs\real_processed\damage_crops\palu-tsunami_00000094_c1_03.png,0,no-damage,20414,562,823,877,994
palu-tsunami_00000094_c1_04,palu-tsunami_00000094,test,outputs\real_processed\damage_crops\palu-tsunami_00000094_c1_04.png,0,no-damage,16614,784,510,907,805
palu-tsunami_00000094_c1_05,palu-tsunami_00000094,test,outputs\real_processed\damage_crops\palu-tsunami_00000094_c1_05.png,0,no-damage,13503,54,128,192,362
hurricane-harvey_00000161_c1_00,hurricane-harvey_00000161,test,outputs\real_processed\damage_crops\hurricane-harvey_00000161_c1_00.png,0,no-damage,93435,428,568,778,998
hurricane-harvey_00000161_c1_01,hurricane-harvey_00000161,test,outputs\real_processed\damage_crops\hurricane-harvey_00000161_c1_01.png,0,no-damage,161,774,615,805,643
midwest-flooding_00000133_c1_00,midwest-flooding_00000133,test,outputs\real_processed\damage_crops\midwest-flooding_00000133_c1_00.png,0,no-damage,749,840,117,888,165
midwest-flooding_00000133_c1_01,midwest-flooding_00000133,test,outputs\real_processed\damage_crops\midwest-flooding_00000133_c1_01.png,0,no-damage,646,724,201,772,255
midwest-flooding_00000133_c1_02,midwest-flooding_00000133,test,outputs\real_processed\damage_crops\midwest-flooding_00000133_c1_02.png,0,no-damage,507,704,141,746,184
midwest-flooding_00000133_c3_00,midwest-flooding_00000133,test,outputs\real_processed\damage_crops\midwest-flooding_00000133_c3_00.png,2,major-damage,647,205,83,248,143
santa-rosa-wildfire_00000212_c1_00,santa-rosa-wildfire_00000212,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000212_c1_00.png,0,no-damage,4117,897,565,1015,668
santa-rosa-wildfire_00000212_c1_01,santa-rosa-wildfire_00000212,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000212_c1_01.png,0,no-damage,386,821,223,862,259
santa-rosa-wildfire_00000212_c4_00,santa-rosa-wildfire_00000212,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000212_c4_00.png,3,destroyed,3893,878,215,992,315
santa-rosa-wildfire_00000212_c4_01,santa-rosa-wildfire_00000212,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000212_c4_01.png,3,destroyed,3355,971,683,1024,821
santa-rosa-wildfire_00000212_c4_02,santa-rosa-wildfire_00000212,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000212_c4_02.png,3,destroyed,2121,738,125,813,209
santa-rosa-wildfire_00000212_c4_03,santa-rosa-wildfire_00000212,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000212_c4_03.png,3,destroyed,1742,849,455,929,527
santa-rosa-wildfire_00000212_c4_04,santa-rosa-wildfire_00000212,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000212_c4_04.png,3,destroyed,562,821,472,871,516
santa-rosa-wildfire_00000212_c4_05,santa-rosa-wildfire_00000212,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000212_c4_05.png,3,destroyed,85,1003,257,1024,285
hurricane-matthew_00000227_c3_00,hurricane-matthew_00000227,test,outputs\real_processed\damage_crops\hurricane-matthew_00000227_c3_00.png,2,major-damage,340,657,721,702,760
hurricane-matthew_00000227_c3_01,hurricane-matthew_00000227,test,outputs\real_processed\damage_crops\hurricane-matthew_00000227_c3_01.png,2,major-damage,217,240,713,278,749
hurricane-matthew_00000227_c4_00,hurricane-matthew_00000227,test,outputs\real_processed\damage_crops\hurricane-matthew_00000227_c4_00.png,3,destroyed,333,190,435,233,473
hurricane-matthew_00000227_c4_01,hurricane-matthew_00000227,test,outputs\real_processed\damage_crops\hurricane-matthew_00000227_c4_01.png,3,destroyed,241,945,897,984,933
hurricane-matthew_00000227_c4_02,hurricane-matthew_00000227,test,outputs\real_processed\damage_crops\hurricane-matthew_00000227_c4_02.png,3,destroyed,231,768,690,801,720
hurricane-matthew_00000227_c4_03,hurricane-matthew_00000227,test,outputs\real_processed\damage_crops\hurricane-matthew_00000227_c4_03.png,3,destroyed,229,168,876,205,913
hurricane-matthew_00000227_c4_04,hurricane-matthew_00000227,test,outputs\real_processed\damage_crops\hurricane-matthew_00000227_c4_04.png,3,destroyed,220,913,842,948,877
socal-fire_00000847_c1_00,socal-fire_00000847,test,outputs\real_processed\damage_crops\socal-fire_00000847_c1_00.png,0,no-damage,254,761,209,798,246
socal-fire_00000847_c1_01,socal-fire_00000847,test,outputs\real_processed\damage_crops\socal-fire_00000847_c1_01.png,0,no-damage,223,667,164,704,199
socal-fire_00000847_c1_02,socal-fire_00000847,test,outputs\real_processed\damage_crops\socal-fire_00000847_c1_02.png,0,no-damage,218,733,196,768,232
socal-fire_00000847_c1_03,socal-fire_00000847,test,outputs\real_processed\damage_crops\socal-fire_00000847_c1_03.png,0,no-damage,199,599,25,632,55
socal-fire_00000847_c1_04,socal-fire_00000847,test,outputs\real_processed\damage_crops\socal-fire_00000847_c1_04.png,0,no-damage,193,639,149,674,183
socal-fire_00000847_c1_05,socal-fire_00000847,test,outputs\real_processed\damage_crops\socal-fire_00000847_c1_05.png,0,no-damage,177,681,186,715,220
hurricane-florence_00000113_c3_00,hurricane-florence_00000113,test,outputs\real_processed\damage_crops\hurricane-florence_00000113_c3_00.png,2,major-damage,1222,295,60,360,117
hurricane-florence_00000113_c3_01,hurricane-florence_00000113,test,outputs\real_processed\damage_crops\hurricane-florence_00000113_c3_01.png,2,major-damage,940,508,271,563,327
hurricane-florence_00000113_c3_02,hurricane-florence_00000113,test,outputs\real_processed\damage_crops\hurricane-florence_00000113_c3_02.png,2,major-damage,866,409,378,454,432
hurricane-florence_00000113_c3_03,hurricane-florence_00000113,test,outputs\real_processed\damage_crops\hurricane-florence_00000113_c3_03.png,2,major-damage,850,779,838,816,896
hurricane-florence_00000113_c3_04,hurricane-florence_00000113,test,outputs\real_processed\damage_crops\hurricane-florence_00000113_c3_04.png,2,major-damage,817,546,194,604,249
hurricane-florence_00000113_c3_05,hurricane-florence_00000113,test,outputs\real_processed\damage_crops\hurricane-florence_00000113_c3_05.png,2,major-damage,812,795,0,859,53
mexico-earthquake_00000028_c1_00,mexico-earthquake_00000028,test,outputs\real_processed\damage_crops\mexico-earthquake_00000028_c1_00.png,0,no-damage,14416,0,103,169,308
mexico-earthquake_00000028_c1_01,mexico-earthquake_00000028,test,outputs\real_processed\damage_crops\mexico-earthquake_00000028_c1_01.png,0,no-damage,11547,242,134,347,300
mexico-earthquake_00000028_c1_02,mexico-earthquake_00000028,test,outputs\real_processed\damage_crops\mexico-earthquake_00000028_c1_02.png,0,no-damage,10058,332,155,488,297
mexico-earthquake_00000028_c1_03,mexico-earthquake_00000028,test,outputs\real_processed\damage_crops\mexico-earthquake_00000028_c1_03.png,0,no-damage,9855,69,0,336,117
mexico-earthquake_00000028_c1_04,mexico-earthquake_00000028,test,outputs\real_processed\damage_crops\mexico-earthquake_00000028_c1_04.png,0,no-damage,9530,801,175,1003,379
mexico-earthquake_00000028_c1_05,mexico-earthquake_00000028,test,outputs\real_processed\damage_crops\mexico-earthquake_00000028_c1_05.png,0,no-damage,8228,3,343,91,547
midwest-flooding_00000208_c1_00,midwest-flooding_00000208,test,outputs\real_processed\damage_crops\midwest-flooding_00000208_c1_00.png,0,no-damage,163,946,816,982,843
midwest-flooding_00000208_c1_01,midwest-flooding_00000208,test,outputs\real_processed\damage_crops\midwest-flooding_00000208_c1_01.png,0,no-damage,91,935,814,961,841
hurricane-michael_00000428_c1_00,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c1_00.png,0,no-damage,4009,100,908,182,993
hurricane-michael_00000428_c1_01,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c1_01.png,0,no-damage,3904,100,742,157,862
hurricane-michael_00000428_c1_02,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c1_02.png,0,no-damage,3720,235,866,322,935
hurricane-michael_00000428_c1_03,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c1_03.png,0,no-damage,2769,253,934,329,1010
hurricane-michael_00000428_c1_04,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c1_04.png,0,no-damage,2745,19,562,103,633
hurricane-michael_00000428_c1_05,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c1_05.png,0,no-damage,2612,21,871,98,937
hurricane-michael_00000428_c2_00,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c2_00.png,1,minor-damage,4450,258,8,353,97
hurricane-michael_00000428_c2_01,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c2_01.png,1,minor-damage,2657,111,146,193,210
hurricane-michael_00000428_c2_02,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c2_02.png,1,minor-damage,2100,105,381,164,459
hurricane-michael_00000428_c2_03,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c2_03.png,1,minor-damage,1286,715,756,761,816
hurricane-michael_00000428_c2_04,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c2_04.png,1,minor-damage,1277,486,943,541,997
hurricane-michael_00000428_c2_05,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c2_05.png,1,minor-damage,821,134,273,192,323
hurricane-michael_00000428_c3_00,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c3_00.png,2,major-damage,11339,5,13,105,178
hurricane-michael_00000428_c3_01,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c3_01.png,2,major-damage,9368,256,481,429,568
hurricane-michael_00000428_c3_02,hurricane-michael_00000428,test,outputs\real_processed\damage_crops\hurricane-michael_00000428_c3_02.png,2,major-damage,6385,249,365,424,457
hurricane-harvey_00000476_c2_00,hurricane-harvey_00000476,test,outputs\real_processed\damage_crops\hurricane-harvey_00000476_c2_00.png,1,minor-damage,1274,298,637,353,691
hurricane-harvey_00000476_c2_01,hurricane-harvey_00000476,test,outputs\real_processed\damage_crops\hurricane-harvey_00000476_c2_01.png,1,minor-damage,1209,385,631,441,690
hurricane-harvey_00000476_c2_02,hurricane-harvey_00000476,test,outputs\real_processed\damage_crops\hurricane-harvey_00000476_c2_02.png,1,minor-damage,989,344,643,396,695
hurricane-harvey_00000476_c3_00,hurricane-harvey_00000476,test,outputs\real_processed\damage_crops\hurricane-harvey_00000476_c3_00.png,2,major-damage,4027,95,65,161,190
hurricane-harvey_00000476_c3_01,hurricane-harvey_00000476,test,outputs\real_processed\damage_crops\hurricane-harvey_00000476_c3_01.png,2,major-damage,3841,537,316,603,448
hurricane-harvey_00000476_c3_02,hurricane-harvey_00000476,test,outputs\real_processed\damage_crops\hurricane-harvey_00000476_c3_02.png,2,major-damage,3812,709,518,841,582
hurricane-harvey_00000476_c3_03,hurricane-harvey_00000476,test,outputs\real_processed\damage_crops\hurricane-harvey_00000476_c3_03.png,2,major-damage,3807,511,822,649,888
hurricane-harvey_00000476_c3_04,hurricane-harvey_00000476,test,outputs\real_processed\damage_crops\hurricane-harvey_00000476_c3_04.png,2,major-damage,3501,912,674,1024,737
hurricane-harvey_00000476_c3_05,hurricane-harvey_00000476,test,outputs\real_processed\damage_crops\hurricane-harvey_00000476_c3_05.png,2,major-damage,3231,170,680,267,781
hurricane-harvey_00000476_c4_00,hurricane-harvey_00000476,test,outputs\real_processed\damage_crops\hurricane-harvey_00000476_c4_00.png,3,destroyed,1251,725,973,775,1024
hurricane-harvey_00000476_c4_01,hurricane-harvey_00000476,test,outputs\real_processed\damage_crops\hurricane-harvey_00000476_c4_01.png,3,destroyed,772,616,997,678,1024
hurricane-harvey_00000476_c4_02,hurricane-harvey_00000476,test,outputs\real_processed\damage_crops\hurricane-harvey_00000476_c4_02.png,3,destroyed,518,290,893,331,939
hurricane-matthew_00000027_c1_00,hurricane-matthew_00000027,test,outputs\real_processed\damage_crops\hurricane-matthew_00000027_c1_00.png,0,no-damage,1429,534,869,611,940
hurricane-matthew_00000027_c1_01,hurricane-matthew_00000027,test,outputs\real_processed\damage_crops\hurricane-matthew_00000027_c1_01.png,0,no-damage,1107,460,557,527,613
hurricane-matthew_00000027_c1_02,hurricane-matthew_00000027,test,outputs\real_processed\damage_crops\hurricane-matthew_00000027_c1_02.png,0,no-damage,1034,0,490,43,554
hurricane-matthew_00000027_c1_03,hurricane-matthew_00000027,test,outputs\real_processed\damage_crops\hurricane-matthew_00000027_c1_03.png,0,no-damage,935,603,368,661,429
hurricane-matthew_00000027_c1_04,hurricane-matthew_00000027,test,outputs\real_processed\damage_crops\hurricane-matthew_00000027_c1_04.png,0,no-damage,901,580,385,639,444
hurricane-matthew_00000027_c1_05,hurricane-matthew_00000027,test,outputs\real_processed\damage_crops\hurricane-matthew_00000027_c1_05.png,0,no-damage,878,643,936,701,994
hurricane-matthew_00000027_c2_00,hurricane-matthew_00000027,test,outputs\real_processed\damage_crops\hurricane-matthew_00000027_c2_00.png,1,minor-damage,4563,815,932,989,1024
hurricane-matthew_00000027_c2_01,hurricane-matthew_00000027,test,outputs\real_processed\damage_crops\hurricane-matthew_00000027_c2_01.png,1,minor-damage,4209,0,523,106,636
hurricane-matthew_00000027_c2_02,hurricane-matthew_00000027,test,outputs\real_processed\damage_crops\hurricane-matthew_00000027_c2_02.png,1,minor-damage,3554,249,945,356,1024
hurricane-matthew_00000027_c2_03,hurricane-matthew_00000027,test,outputs\real_processed\damage_crops\hurricane-matthew_00000027_c2_03.png,1,minor-damage,3485,737,714,856,812
hurricane-matthew_00000027_c2_04,hurricane-matthew_00000027,test,outputs\real_processed\damage_crops\hurricane-matthew_00000027_c2_04.png,1,minor-damage,2900,128,597,244,722
hurricane-matthew_00000027_c2_05,hurricane-matthew_00000027,test,outputs\real_processed\damage_crops\hurricane-matthew_00000027_c2_05.png,1,minor-damage,2168,0,229,101,323
hurricane-harvey_00000424_c1_00,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c1_00.png,0,no-damage,21520,814,49,1024,247
hurricane-harvey_00000424_c1_01,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c1_01.png,0,no-damage,11854,464,138,589,303
hurricane-harvey_00000424_c1_02,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c1_02.png,0,no-damage,6365,939,646,1021,794
hurricane-harvey_00000424_c1_03,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c1_03.png,0,no-damage,4863,607,703,701,825
hurricane-harvey_00000424_c1_04,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c1_04.png,0,no-damage,4838,603,813,700,930
hurricane-harvey_00000424_c1_05,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c1_05.png,0,no-damage,4731,636,149,716,259
hurricane-harvey_00000424_c2_00,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c2_00.png,1,minor-damage,3859,390,863,475,981
hurricane-harvey_00000424_c2_01,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c2_01.png,1,minor-damage,3227,0,157,85,240
hurricane-harvey_00000424_c2_02,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c2_02.png,1,minor-damage,2562,147,160,217,236
hurricane-harvey_00000424_c2_03,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c2_03.png,1,minor-damage,2518,0,92,66,165
hurricane-harvey_00000424_c2_04,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c2_04.png,1,minor-damage,2475,365,743,455,820
hurricane-harvey_00000424_c2_05,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c2_05.png,1,minor-damage,2395,99,161,167,239
hurricane-harvey_00000424_c3_00,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c3_00.png,2,major-damage,3351,85,461,198,531
hurricane-harvey_00000424_c3_01,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c3_01.png,2,major-damage,3253,63,844,136,925
hurricane-harvey_00000424_c3_02,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c3_02.png,2,major-damage,3183,0,582,98,644
hurricane-harvey_00000424_c3_03,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c3_03.png,2,major-damage,3090,121,663,230,731
hurricane-harvey_00000424_c3_04,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c3_04.png,2,major-damage,3049,135,774,221,847
hurricane-harvey_00000424_c3_05,hurricane-harvey_00000424,test,outputs\real_processed\damage_crops\hurricane-harvey_00000424_c3_05.png,2,major-damage,2287,31,453,116,528
socal-fire_00000190_c1_00,socal-fire_00000190,test,outputs\real_processed\damage_crops\socal-fire_00000190_c1_00.png,0,no-damage,2066,526,193,590,260
socal-fire_00000190_c1_01,socal-fire_00000190,test,outputs\real_processed\damage_crops\socal-fire_00000190_c1_01.png,0,no-damage,1753,935,321,1011,372
socal-fire_00000190_c1_02,socal-fire_00000190,test,outputs\real_processed\damage_crops\socal-fire_00000190_c1_02.png,0,no-damage,1655,584,237,652,299
socal-fire_00000190_c1_03,socal-fire_00000190,test,outputs\real_processed\damage_crops\socal-fire_00000190_c1_03.png,0,no-damage,1289,782,214,835,271
socal-fire_00000190_c1_04,socal-fire_00000190,test,outputs\real_processed\damage_crops\socal-fire_00000190_c1_04.png,0,no-damage,733,851,97,898,144
socal-fire_00000190_c1_05,socal-fire_00000190,test,outputs\real_processed\damage_crops\socal-fire_00000190_c1_05.png,0,no-damage,724,509,288,559,340
socal-fire_00000882_c1_00,socal-fire_00000882,test,outputs\real_processed\damage_crops\socal-fire_00000882_c1_00.png,0,no-damage,4248,226,672,329,767
socal-fire_00000882_c1_01,socal-fire_00000882,test,outputs\real_processed\damage_crops\socal-fire_00000882_c1_01.png,0,no-damage,3509,646,286,740,405
