crop_id,image_id,split,crop_path,label,damage,pixels,x0,y0,x1,y1,paired
socal-fire_00000148_pair_c1_00,socal-fire_00000148,test,outputs\real_processed\damage_pair_crops\socal-fire_00000148_pair_c1_00.png,0,no-damage,2321,942,143,1024,238,True
socal-fire_00000148_pair_c1_01,socal-fire_00000148,test,outputs\real_processed\damage_pair_crops\socal-fire_00000148_pair_c1_01.png,0,no-damage,239,906,189,956,237,True
socal-fire_00000148_pair_c1_02,socal-fire_00000148,test,outputs\real_processed\damage_pair_crops\socal-fire_00000148_pair_c1_02.png,0,no-damage,88,895,222,937,265,True
socal-fire_00000148_pair_c4_00,socal-fire_00000148,test,outputs\real_processed\damage_pair_crops\socal-fire_00000148_pair_c4_00.png,3,destroyed,145,899,648,947,696,True
socal-fire_00000148_pair_c4_01,socal-fire_00000148,test,outputs\real_processed\damage_pair_crops\socal-fire_00000148_pair_c4_01.png,3,destroyed,100,213,16,258,61,True
hurricane-harvey_00000445_pair_c1_00,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c1_00.png,0,no-damage,2545,746,695,815,811,True
hurricane-harvey_00000445_pair_c1_01,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c1_01.png,0,no-damage,2396,467,654,556,743,True
hurricane-harvey_00000445_pair_c1_02,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c1_02.png,0,no-damage,2381,353,706,439,796,True
hurricane-harvey_00000445_pair_c1_03,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c1_03.png,0,no-damage,2316,170,805,261,903,True
hurricane-harvey_00000445_pair_c1_04,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c1_04.png,0,no-damage,2173,743,830,843,915,True
hurricane-harvey_00000445_pair_c1_05,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c1_05.png,0,no-damage,1906,234,815,311,904,True
hurricane-harvey_00000445_pair_c2_00,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c2_00.png,1,minor-damage,2656,0,389,73,486,True
hurricane-harvey_00000445_pair_c2_01,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c2_01.png,1,minor-damage,2506,504,456,604,565,True
hurricane-harvey_00000445_pair_c2_02,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c2_02.png,1,minor-damage,2443,0,485,75,571,True
hurricane-harvey_00000445_pair_c2_03,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c2_03.png,1,minor-damage,2257,96,229,180,332,True
hurricane-harvey_00000445_pair_c2_04,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c2_04.png,1,minor-damage,2135,197,256,279,370,True
hurricane-harvey_00000445_pair_c2_05,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c2_05.png,1,minor-damage,2040,288,471,368,581,True
hurricane-harvey_00000445_pair_c3_00,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c3_00.png,2,major-damage,4084,728,209,847,379,True
hurricane-harvey_00000445_pair_c3_01,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c3_01.png,2,major-damage,3126,0,145,92,240,True
hurricane-harvey_00000445_pair_c3_02,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c3_02.png,2,major-damage,3015,224,40,346,140,True
hurricane-harvey_00000445_pair_c3_03,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c3_03.png,2,major-damage,2884,362,260,447,399,True
hurricane-harvey_00000445_pair_c3_04,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c3_04.png,2,major-damage,2814,380,16,478,114,True
hurricane-harvey_00000445_pair_c3_05,hurricane-harvey_00000445,test,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000445_pair_c3_05.png,2,major-damage,2759,4,11,109,110,True
hurricane-matthew_00000019_pair_c1_00,hurricane-matthew_00000019,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000019_pair_c1_00.png,0,no-damage,655,134,891,204,959,True
hurricane-matthew_00000019_pair_c1_01,hurricane-matthew_00000019,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000019_pair_c1_01.png,0,no-damage,378,192,517,251,572,True
hurricane-matthew_00000019_pair_c1_02,hurricane-matthew_00000019,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000019_pair_c1_02.png,0,no-damage,330,333,989,395,1024,True
hurricane-matthew_00000019_pair_c1_03,hurricane-matthew_00000019,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000019_pair_c1_03.png,0,no-damage,320,167,948,225,1004,True
hurricane-matthew_00000019_pair_c1_04,hurricane-matthew_00000019,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000019_pair_c1_04.png,0,no-damage,234,66,565,120,620,True
hurricane-matthew_00000019_pair_c1_05,hurricane-matthew_00000019,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000019_pair_c1_05.png,0,no-damage,231,44,624,97,680,True
hurricane-matthew_00000108_pair_c1_00,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c1_00.png,0,no-damage,1078,0,388,63,470,True
hurricane-matthew_00000108_pair_c1_01,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c1_01.png,0,no-damage,976,137,365,209,441,True
hurricane-matthew_00000108_pair_c1_02,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c1_02.png,0,no-damage,753,36,167,102,243,True
hurricane-matthew_00000108_pair_c1_03,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c1_03.png,0,no-damage,594,265,287,328,352,True
hurricane-matthew_00000108_pair_c1_04,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c1_04.png,0,no-damage,549,120,272,192,340,True
hurricane-matthew_00000108_pair_c1_05,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c1_05.png,0,no-damage,497,305,225,370,291,True
hurricane-matthew_00000108_pair_c2_00,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c2_00.png,1,minor-damage,2851,350,159,449,283,True
hurricane-matthew_00000108_pair_c2_01,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c2_01.png,1,minor-damage,2795,262,86,358,200,True
hurricane-matthew_00000108_pair_c2_02,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c2_02.png,1,minor-damage,2389,78,212,226,315,True
hurricane-matthew_00000108_pair_c2_03,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c2_03.png,1,minor-damage,2273,0,451,107,543,True
hurricane-matthew_00000108_pair_c2_04,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c2_04.png,1,minor-damage,1924,440,92,548,184,True
hurricane-matthew_00000108_pair_c2_05,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c2_05.png,1,minor-damage,1353,68,493,158,586,True
hurricane-matthew_00000108_pair_c3_00,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c3_00.png,2,major-damage,1555,163,520,268,609,True
hurricane-matthew_00000108_pair_c3_01,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c3_01.png,2,major-damage,931,403,156,481,234,True
hurricane-matthew_00000108_pair_c3_02,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c3_02.png,2,major-damage,802,107,603,178,676,True
hurricane-matthew_00000108_pair_c3_03,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c3_03.png,2,major-damage,735,233,577,308,647,True
hurricane-matthew_00000108_pair_c3_04,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c3_04.png,2,major-damage,398,106,515,167,575,True
hurricane-matthew_00000108_pair_c3_05,hurricane-matthew_00000108,test,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000108_pair_c3_05.png,2,major-damage,288,98,192,155,247,True
socal-fire_00000379_pair_c1_00,socal-fire_00000379,test,outputs\real_processed\damage_pair_crops\socal-fire_00000379_pair_c1_00.png,0,no-damage,2617,530,426,665,519,True
socal-fire_00000379_pair_c1_01,socal-fire_00000379,test,outputs\real_processed\damage_pair_crops\socal-fire_00000379_pair_c1_01.png,0,no-damage,1473,762,422,877,473,True
socal-fire_00000379_pair_c1_02,socal-fire_00000379,test,outputs\real_processed\damage_pair_crops\socal-fire_00000379_pair_c1_02.png,0,no-damage,1011,890,477,946,552,True
socal-fire_00000379_pair_c1_03,socal-fire_00000379,test,outputs\real_processed\damage_pair_crops\socal-fire_00000379_pair_c1_03.png,0,no-damage,995,561,830,631,908,True
socal-fire_00000379_pair_c1_04,socal-fire_00000379,test,outputs\real_processed\damage_pair_crops\socal-fire_00000379_pair_c1_04.png,0,no-damage,995,881,873,955,943,True
socal-fire_00000379_pair_c1_05,socal-fire_00000379,test,outputs\real_processed\damage_pair_crops\socal-fire_00000379_pair_c1_05.png,0,no-damage,713,861,959,920,1024,True
socal-fire_00000379_pair_c4_00,socal-fire_00000379,test,outputs\real_processed\damage_pair_crops\socal-fire_00000379_pair_c4_00.png,3,destroyed,1825,880,690,949,793,True
socal-fire_00000379_pair_c4_01,socal-fire_00000379,test,outputs\real_processed\damage_pair_crops\socal-fire_00000379_pair_c4_01.png,3,destroyed,1145,371,719,445,818,True
socal-fire_00000379_pair_c4_02,socal-fire_00000379,test,outputs\real_processed\damage_pair_crops\socal-fire_00000379_pair_c4_02.png,3,destroyed,592,909,678,966,745,True
socal-fire_00000379_pair_c4_03,socal-fire_00000379,test,outputs\real_processed\damage_pair_crops\socal-fire_00000379_pair_c4_03.png,3,destroyed,529,120,686,182,749,True
socal-fire_00000379_pair_c4_04,socal-fire_00000379,test,outputs\real_processed\damage_pair_crops\socal-fire_00000379_pair_c4_04.png,3,destroyed,209,848,672,896,718,True
socal-fire_00000379_pair_c4_05,socal-fire_00000379,test,outputs\real_processed\damage_pair_crops\socal-fire_00000379_pair_c4_05.png,3,destroyed,93,106,726,150,767,True
santa-rosa-wildfire_00000284_pair_c1_00,santa-rosa-wildfire_00000284,test,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000284_pair_c1_00.png,0,no-damage,4014,562,503,662,648,True
santa-rosa-wildfire_00000284_pair_c1_01,santa-rosa-wildfire_00000284,test,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000284_pair_c1_01.png,0,no-damage,3459,175,903,277,1024,True
santa-rosa-wildfire_00000284_pair_c1_02,santa-rosa-wildfire_00000284,test,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000284_pair_c1_02.png,0,no-damage,2636,502,685,575,809,True
santa-rosa-wildfire_00000284_pair_c1_03,santa-rosa-wildfire_00000284,test,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000284_pair_c1_03.png,0,no-damage,2111,358,602,438,690,True
santa-rosa-wildfire_00000284_pair_c1_04,santa-rosa-wildfire_00000284,test,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000284_pair_c1_04.png,0,no-damage,2050,463,875,541,976,True
santa-rosa-wildfire_00000284_pair_c1_05,santa-rosa-wildfire_00000284,test,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000284_pair_c1_05.png,0,no-damage,1967,538,449,633,547,True
palu-tsunami_00000008_pair_c1_00,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c1_00.png,0,no-damage,6591,318,122,512,249,True
palu-tsunami_00000008_pair_c1_01,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c1_01.png,0,no-damage,4933,83,166,248,271,True
palu-tsunami_00000008_pair_c1_02,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c1_02.png,0,no-damage,4803,291,829,385,977,True
palu-tsunami_00000008_pair_c1_03,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c1_03.png,0,no-damage,4362,80,71,213,194,True
palu-tsunami_00000008_pair_c1_04,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c1_04.png,0,no-damage,3401,208,63,325,163,True
palu-tsunami_00000008_pair_c1_05,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c1_05.png,0,no-damage,2587,208,159,331,246,True
palu-tsunami_00000008_pair_c3_00,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c3_00.png,2,major-damage,3383,111,224,210,331,True
palu-tsunami_00000008_pair_c3_01,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c3_01.png,2,major-damage,2719,317,934,403,1024,True
palu-tsunami_00000008_pair_c3_02,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c3_02.png,2,major-damage,2301,49,354,162,428,True
palu-tsunami_00000008_pair_c3_03,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c3_03.png,2,major-damage,2172,261,509,379,585,True
palu-tsunami_00000008_pair_c3_04,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c3_04.png,2,major-damage,1898,7,239,98,324,True
palu-tsunami_00000008_pair_c3_05,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c3_05.png,2,major-damage,1455,121,431,198,518,True
palu-tsunami_00000008_pair_c4_00,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c4_00.png,3,destroyed,3192,0,88,79,208,True
palu-tsunami_00000008_pair_c4_01,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c4_01.png,3,destroyed,2452,72,765,169,857,True
palu-tsunami_00000008_pair_c4_02,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c4_02.png,3,destroyed,1737,182,647,260,731,True
palu-tsunami_00000008_pair_c4_03,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c4_03.png,3,destroyed,1583,137,558,219,644,True
palu-tsunami_00000008_pair_c4_04,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c4_04.png,3,destroyed,1464,48,127,130,200,True
palu-tsunami_00000008_pair_c4_05,palu-tsunami_00000008,test,outputs\real_processed\damage_pair_crops\palu-tsunami_00000008_pair_c4_05.png,3,destroyed,1302,14,690,103,764,True
hurricane-michael_00000372_pair_c1_00,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c1_00.png,0,no-damage,2381,187,262,282,341,True
hurricane-michael_00000372_pair_c1_01,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c1_01.png,0,no-damage,1807,397,290,497,360,True
hurricane-michael_00000372_pair_c1_02,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c1_02.png,0,no-damage,1692,423,856,486,962,True
hurricane-michael_00000372_pair_c1_03,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c1_03.png,0,no-damage,1597,22,70,109,142,True
hurricane-michael_00000372_pair_c1_04,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c1_04.png,0,no-damage,1574,275,99,364,177,True
hurricane-michael_00000372_pair_c1_05,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c1_05.png,0,no-damage,1455,210,851,271,944,True
hurricane-michael_00000372_pair_c2_00,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c2_00.png,1,minor-damage,2385,692,949,788,1024,True
hurricane-michael_00000372_pair_c2_01,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c2_01.png,1,minor-damage,1990,0,472,64,559,True
hurricane-michael_00000372_pair_c2_02,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c2_02.png,1,minor-damage,1372,954,897,1021,974,True
hurricane-michael_00000372_pair_c2_03,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c2_03.png,1,minor-damage,1036,203,420,261,497,True
hurricane-michael_00000372_pair_c2_04,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c2_04.png,1,minor-damage,976,240,961,304,1024,True
hurricane-michael_00000372_pair_c2_05,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c2_05.png,1,minor-damage,969,603,82,689,136,True
hurricane-michael_00000372_pair_c3_00,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c3_00.png,2,major-damage,1553,270,408,349,479,True
hurricane-michael_00000372_pair_c3_01,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c3_01.png,2,major-damage,1213,667,273,748,336,True
hurricane-michael_00000372_pair_c3_02,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c3_02.png,2,major-damage,1129,729,399,790,477,True
hurricane-michael_00000372_pair_c3_03,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c3_03.png,2,major-damage,992,716,0,776,63,True
hurricane-michael_00000372_pair_c3_04,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c3_04.png,2,major-damage,824,617,3,675,70,True
hurricane-michael_00000372_pair_c3_05,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c3_05.png,2,major-damage,779,151,969,240,1018,True
hurricane-michael_00000372_pair_c4_00,hurricane-michael_00000372,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000372_pair_c4_00.png,3,destroyed,833,695,816,765,874,True
hurricane-michael_00000426_pair_c1_00,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c1_00.png,0,no-damage,5417,112,937,223,1024,True
hurricane-michael_00000426_pair_c1_01,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c1_01.png,0,no-damage,4054,180,39,283,170,True
hurricane-michael_00000426_pair_c1_02,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c1_02.png,0,no-damage,3110,570,919,669,1002,True
hurricane-michael_00000426_pair_c1_03,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c1_03.png,0,no-damage,3095,21,246,136,317,True
hurricane-michael_00000426_pair_c1_04,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c1_04.png,0,no-damage,1949,966,137,1024,228,True
hurricane-michael_00000426_pair_c1_05,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c1_05.png,0,no-damage,1926,377,343,476,433,True
hurricane-michael_00000426_pair_c2_00,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c2_00.png,1,minor-damage,3191,486,258,599,331,True
hurricane-michael_00000426_pair_c2_01,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c2_01.png,1,minor-damage,1843,37,72,118,155,True
hurricane-michael_00000426_pair_c2_02,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c2_02.png,1,minor-damage,1780,729,310,806,395,True
hurricane-michael_00000426_pair_c2_03,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c2_03.png,1,minor-damage,1343,976,10,1024,103,True
hurricane-michael_00000426_pair_c2_04,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c2_04.png,1,minor-damage,1233,378,838,453,900,True
hurricane-michael_00000426_pair_c2_05,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c2_05.png,1,minor-damage,1020,376,874,451,930,True
hurricane-michael_00000426_pair_c3_00,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c3_00.png,2,major-damage,2756,144,541,232,633,True
hurricane-michael_00000426_pair_c3_01,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c3_01.png,2,major-damage,2482,246,833,358,930,True
hurricane-michael_00000426_pair_c3_02,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c3_02.png,2,major-damage,1595,479,541,565,606,True
hurricane-michael_00000426_pair_c4_00,hurricane-michael_00000426,test,outputs\real_processed\damage_pair_crops\hurricane-michael_00000426_pair_c4_00.png,3,destroyed,2625,279,901,350,1005,True
santa-rosa-wildfire_00000236_pair_c1_00,santa-rosa-wildfire_00000236,test,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000236_pair_c1_00.png,0,no-damage,3913,137,0,265,76,True
santa-rosa-wildfire_00000236_pair_c1_01,santa-rosa-wildfire_00000236,test,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000236_pair_c1_01.png,0,no-damage,3839,129,127,255,215,True
santa-rosa-wildfire_00000236_pair_c1_02,santa-rosa-wildfire_00000236,test,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000236_pair_c1_02.png,0,no-damage,3317,816,88,961,154,True
santa-rosa-wildfire_00000236_pair_c1_03,santa-rosa-wildfire_00000236,test,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000236_pair_c1_03.png,0,no-damage,3055,663,50,769,139,True
santa-rosa-wildfire_00000236_pair_c1_04,santa-rosa-wildfire_00000236,test,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000236_pair_c1_04.png,0,no-damage,2930,307,0,412,74,True
santa-rosa-wildfire_00000236_pair_c1_05,santa-rosa-wildfire_00000236,test,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000236_pair_c1_05.png,0,no-damage,2596,597,74,688,171,True
socal-fire_00000605_pair_c1_00,socal-fire_00000605,test,outputs\real_processed\damage_pair_crops\socal-fire_00000605_pair_c1_00.png,0,no-damage,25568,439,0,767,216,True
socal-fire_00000605_pair_c1_01,socal-fire_00000605,test,outputs\real_processed\damage_pair_crops\socal-fire_00000605_pair_c1_01.png,0,no-damage,11379,21,254,222,412,True
socal-fire_00000605_pair_c1_02,socal-fire_00000605,test,outputs\real_processed\damage_pair_crops\socal-fire_00000605_pair_c1_02.png,0,no-damage,3764,32,0,173,53,True
socal-fire_00000605_pair_c1_03,socal-fire_00000605,test,outputs\real_processed\damage_pair_crops\socal-fire_00000605_pair_c1_03.png,0,no-damage,3021,978,0,1024,227,True
socal-fire_00000605_pair_c1_04,socal-fire_00000605,test,outputs\real_processed\damage_pair_crops\socal-fire_00000605_pair_c1_04.png,0,no-damage,1700,760,440,852,508,True
socal-fire_00000605_pair_c1_05,socal-fire_00000605,test,outputs\real_processed\damage_pair_crops\socal-fire_00000605_pair_c1_05.png,0,no-damage,1553,124,149,198,227,True
midwest-flooding_00000014_pair_c1_00,midwest-flooding_00000014,test,outputs\real_processed\damage_pair_crops\midwest-flooding_00000014_pair_c1_00.png,0,no-damage,4058,945,867,1024,1005,True
midwest-flooding_00000014_pair_c1_01,midwest-flooding_00000014,test,outputs\real_processed\damage_pair_crops\midwest-flooding_00000014_pair_c1_01.png,0,no-damage,3007,584,892,700,973,True
midwest-flooding_00000014_pair_c1_02,midwest-flooding_00000014,test,outputs\real_processed\damage_pair_crops\midwest-flooding_00000014_pair_c1_02.png,0,no-damage,2862,876,725,986,805,True
midwest-flooding_00000014_pair_c1_03,midwest-flooding_00000014,test,outputs\real_processed\damage_pair_crops\midwest-flooding_00000014_pair_c1_03.png,0,no-damage,2593,717,751,824,847,True
midwest-flooding_00000014_pair_c1_04,midwest-flooding_00000014,test,outputs\real_processed\damage_pair_crops\midwest-flooding_00000014_pair_c1_04.png,0,no-damage,2259,475,29,582,119,True
midwest-flooding_00000014_pair_c1_05,midwest-flooding_00000014,test,outputs\real_processed\damage_pair_crops\midwest-flooding_00000014_pair_c1_05.png,0,no-damage,2148,954,770,1024,867,True
midwest-flooding_00000014_pair_c2_00,midwest-flooding_00000014,test,outputs\real_processed\damage_pair_crops\midwest-flooding_00000014_pair_c2_00.png,1,minor-damage,1622,523,208,600,295,True
mexico-earthquake_00000124_pair_c1_00,mexico-earthquake_00000124,test,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000124_pair_c1_00.png,0,no-damage,45747,438,677,761,967,True
mexico-earthquake_00000124_pair_c1_01,mexico-earthquake_00000124,test,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000124_pair_c1_01.png,0,no-damage,25223,140,523,404,826,True
mexico-earthquake_00000124_pair_c1_02,mexico-earthquake_00000124,test,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000124_pair_c1_02.png,0,no-damage,21144,829,0,1024,273,True
mexico-earthquake_00000124_pair_c1_03,mexico-earthquake_00000124,test,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000124_pair_c1_03.png,0,no-damage,17529,257,297,463,525,True
mexico-earthquake_00000124_pair_c1_04,mexico-earthquake_00000124,test,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000124_pair_c1_04.png,0,no-damage,16921,559,0,855,149,True
mexico-earthquake_00000124_pair_c1_05,mexico-earthquake_00000124,test,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000124_pair_c1_05.png,0,no-damage,15453,499,196,748,404,True
mexico-earthquake_00000124_pair_c2_00,mexico-earthquake_00000124,test,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000124_pair_c2_00.png,1,minor-damage,2696,806,57,904,153,True
mexico-earthquake_00000124_pair_c2_01,mexico-earthquake_00000124,test,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000124_pair_c2_01.png,1,minor-damage,379,488,427,543,491,True
mexico-earthquake_00000124_pair_c2_02,mexico-earthquake_00000124,test,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000124_pair_c2_02.png,1,minor-damage,209,464,448,518,496,True
